#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,Explicit
28,"Mean Old Sun","Turnpike Troubadours",79,8B,59,2024-02-02,04:08,59,"red dirt, texas country, alt country, country, outlaw country, americana","A Cat in the Rain",2023-08-25,49,24,0,37,0,0,-7,C Major,4,1DFAVRFF65zqaOUQtLoEtx,QM6N22328708,no
29,"Long Hot Summer Day","Turnpike Troubadours",145,11B,65,2024-02-02,04:12,67,"red dirt, texas country, alt country, country, outlaw country, americana","Diamonds & Gasoline",2010-08-31,48,10,0,56,0,0,-6,A Major,4,0kOG4bwpKgRlcJw1NA6csR,USTT21000012,no
30,"Pay No Rent","Turnpike Troubadours",76,12B,67,2024-02-02,04:01,72,"red dirt, texas country, alt country, country, outlaw country, americana","A Long Way from Your Heart",2017-10-20,45,6,0,35,0,10,-6,E Major,4,4FIIaVhMlCDlIRPUWtd7Ax,USTT21700006,no
31,"Gin, Smoke, Lies","Turnpike Troubadours",174,8B,72,2024-02-02,04:37,63,"red dirt, texas country, alt country, country, outlaw country, americana","Goodbye Normal Street",2012-05-08,50,1,0,81,0,10,-7,C Major,4,1ku4L6AywP1gY36BKYRvg0,USTT21200001,no
32,"Chipping Mill","Turnpike Troubadours",126,9B,66,2024-02-02,03:20,49,"red dirt, texas country, alt country, country, outlaw country, americana","A Cat in the Rain",2023-08-25,64,1,0,70,0,10,-7,G Major,4,1Qn8ffMn79yl99Hs4zurID,QM6N22328711,no
33,"7 & 7","Turnpike Troubadours",191,11B,80,2024-02-02,04:49,66,"red dirt, texas country, alt country, country, outlaw country, americana","Diamonds & Gasoline",2010-08-31,40,2,0,85,0,30,-5,A Major,4,62EcdBCqjB62CxnhgBkkJT,USTT21000002,no
34,"A Tornado Warning","Turnpike Troubadours",142,8B,83,2024-02-02,03:43,61,"red dirt, texas country, alt country, country, outlaw country, americana","A Long Way from Your Heart",2017-10-20,48,0,0,51,0,0,-5,C Major,4,2qLXShzDzzrMhSoJI9oX51,USTT21700005,no
35,"Joy Of My Life","Chris Stapleton",149,5B,49,2024-02-02,04:34,78,"country, outlaw country","Starting Over",2020-11-13,63,22,5,40,0,10,-9,D#/E♭ Major,4,4EuaDcxHmHKS6gZ5iuGba0,USUM72013811,no
36,"You Should Probably Leave","Chris Stapleton",184,11B,48,2024-02-02,03:33,87,"country, outlaw country","Starting Over",2020-11-13,60,27,0,55,0,10,-8,A Major,4,2UikqkwBv7aIvlixeVXHWt,USUM72013814,no
37,"Tennessee Whiskey","Chris Stapleton",49,11B,37,2024-02-02,04:53,88,"country, outlaw country","Traveller",2015-05-04,39,21,1,51,0,0,-11,A Major,4,3fqwjXwUGN6vbzIwvyFMhx,USUM71418088,no
38,"White Horse","Chris Stapleton",145,12A,77,2024-02-02,04:27,71,"country, outlaw country","White Horse",2023-07-21,35,0,60,22,0,10,-11,C♯/D♭ Minor,4,7MSWxMumjz6lHj7oRApNbg,USUG12300484,no
39,"Broken Halos","Chris Stapleton",78,4B,56,2024-02-02,03:00,80,"country, outlaw country","From A Room: Volume 1",2017-05-05,61,13,0,54,0,0,-7,G#/A♭ Major,4,06gD2ZtK3Dzc1BYqWExQJJ,USUM71701961,no
40,"Starting Over","Chris Stapleton",89,6B,54,2024-02-02,04:00,82,"country, outlaw country","Starting Over",2020-11-13,64,45,0,32,0,0,-8,A#/B♭ Major,4,3K07bGe8iljQ3mOKArHLDo,USUM72013812,no
41,"Millionaire","Chris Stapleton",143,6B,47,2024-02-02,03:30,77,"country, outlaw country","From A Room: Volume 2",2017-12-01,62,19,1,49,0,10,-10,A#/B♭ Major,4,68JS5SFTnW5Yv9Vzw81Jf0,USUM71710215,no
42,"Parachute","Chris Stapleton",113,2B,76,2024-02-02,04:13,80,"country, outlaw country","Traveller",2015-05-04,64,1,0,61,0,10,-7,F#/G♭ Major,4,5jROdl6MhcmP3O7h2sVgtw,USUM71418084,no
43,"Think I'm In Love With You","Chris Stapleton",92,11A,42,2024-02-02,03:42,73,"country, outlaw country","Think I’m In Love With You",2023-09-08,67,19,22,61,0,10,-14,F#/G♭ Minor,4,65M92JpTbAdHmTQm4jGaDa,USUG12300474,no
44,"Traveller","Chris Stapleton",88,7A,75,2024-02-02,03:42,79,"country, outlaw country","Traveller",2015-05-04,54,7,2,76,0,10,-7,D Minor,4,178OI1A3qjROeFeh8lmNwW,USUM71418080,no
45,"Cherry Wine - Live","Hozier",82,3B,11,2024-02-02,04:00,54,"","Hozier",2014-10-07,42,95,0,23,0,10,-15,C♯/D♭ Major,4,0bZ52QzCCKfrfOqs7za6lI,USSM11307294,no
46,"Someone New","Hozier",184,9B,53,2024-02-02,03:42,58,"","Hozier",2014-10-07,45,43,0,58,0,30,-6,G Major,4,0efT4YKQLQx2YHbp6vgRX8,USSM11405188,no
47,"Take Me to Church","Hozier",129,9A,66,2024-02-02,04:01,62,"","Hozier",2014-10-07,57,64,0,44,0,10,-5,E Minor,4,0aOluBqXYd0rFSCsgDyAWX,USSM11307291,no
48,"Movement","Hozier",144,12A,50,2024-02-02,03:57,67,"","Wasteland, Baby!",2019-03-01,38,16,0,15,0,0,-6,C♯/D♭ Minor,4,1djzKW3eYLyzjjHXazEWWh,USSM11806792,no
49,"Eat Your Young","Hozier",90,7B,59,2024-02-02,04:02,55,"","Eat Your Young",2023-03-17,55,35,10,35,0,20,-7,F Major,4,2Jw3VjB1xy5KHBqEeAC6VK,USSM12300491,no
50,"Work Song","Hozier",121,6B,36,2024-02-02,03:49,78,"","Hozier (Expanded Edition)",2014-09-19,53,75,0,26,0,10,-8,A#/B♭ Major,4,5TgEJ62DOzBpGxZ7WRsrqb,USSM11401475,no
51,"Northern Attitude (with Hozier)","Noah Kahan,Hozier",122,5B,64,2024-02-02,04:27,71,"","Northern Attitude (with Hozier)",2023-11-10,49,13,0,33,0,10,-8,D#/E♭ Major,4,4oEf84vBYVftf6KmZexhVo,USUM72315552,yes
52,"Almost (Sweet Music)","Hozier",90,9B,69,2024-02-02,03:37,76,"","Wasteland, Baby!",2019-03-01,52,2,0,71,10,20,-6,G Major,4,5Apvsk0suoivI1H8CmBglv,USSM11806793,no
53,"Unknown / Nth","Hozier",137,9B,18,2024-02-02,04:40,66,"","Unreal Unearth",2023-08-18,48,75,0,23,0,0,-10,G Major,4,1ptwL6lZNLc654XAaHqcHb,USSM12302744,no
54,"Like Real People Do","Hozier",140,9B,18,2024-02-02,03:18,73,"","Hozier (Expanded Edition)",2014-09-19,54,92,39,14,0,10,-14,G Major,3,57V4uc2b2diZ4RPHXWecb9,USSM11307292,no
55,"Would That I","Hozier",131,7B,53,2024-02-02,04:28,74,"","Wasteland, Baby!",2019-03-01,52,24,1,50,0,10,-6,F Major,4,37zuIvk4KBkAxxLJsxJaHq,USSM11809035,no
56,"Elevator Boots","Counting Crows",164,6B,84,2024-02-02,03:48,0,"","Butter Miracle Suite One",2021-05-21,52,31,0,59,0,50,-5,A#/B♭ Major,4,2HvUUK8DH59pDqBLhUBJHC,QMRSZ2101299,no
57,"Mr. Jones","Counting Crows",142,8B,82,2024-02-02,04:32,84,"","August And Everything After",1993-09-14,58,18,0,73,0,20,-7,C Major,4,5DiXcVovI0FcY2s0icWWUu,USIR10000287,no
58,"Accidentally In Love - From  Shrek 2  Soundtrack","Counting Crows",138,9B,93,2024-02-02,03:08,75,"","Accidentally In Love (From Shrek 2 S/T)",2004-01-01,56,5,0,78,0,0,-4,G Major,4,2Y6uY65ZwKl9WbVOvKyZg6,USIR10400291,no
59,"Big Yellow Taxi","Counting Crows,Vanessa Carlton",88,3B,87,2024-02-02,03:45,69,"","Hard Candy",2002-07-08,68,0,0,84,0,10,-4,C♯/D♭ Major,4,4O4dhPrjcw7GSLNafNydmb,USIR10211754,no
60,"Hanginaround","Counting Crows",91,8B,79,2024-02-02,04:07,67,"","This Desert Life",1999-00-00,50,30,0,73,0,70,-7,C Major,4,0LWINYMC4s8QTdDSb1B3Q3,USIR19915018,no
61,"Round Here","Counting Crows",94,9B,48,2024-02-02,05:31,68,"","August And Everything After",1993-09-14,31,14,0,19,0,0,-9,G Major,4,35qwJUKVy1OIt0wQ3xEXi0,USIR10000284,no
62,"Mr. Jones - Live At Chelsea Studios, New York/1997","Counting Crows",149,8B,64,2024-02-02,05:17,3,"","Across A Wire - Live From New York",1998-01-01,47,59,0,47,0,70,-8,C Major,4,6tExkZ1QeT6QjXxgpwA2ct,USGF19822205,yes
63,"Colorblind","Counting Crows",108,7B,23,2024-02-02,03:23,61,"","This Desert Life",1999-00-00,35,96,9,7,0,10,-13,F Major,4,2a7NRfaVMfob2BvkBmOxA0,USIR19915025,no
