#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,Explicit
1,"Thank God I'm a Country Boy","John Denver",106,11B,54,2025-05-22,03:13,72,"folk","Back Home Again",1974-06-15,76,79,0,96,0,0,-10,A Major,4,69HICMmc6nNLucAx3aJX9M,USRC17407659,no
2,"The Devil Went Down to Georgia","The Charlie Daniels Band",135,8B,54,2025-05-22,03:35,70,"southern rock, outlaw country, classic country, country rock, country","Million Mile Reflections",1979-00-00,52,13,0,93,0,0,-12,C Major,4,6gRACp2CvsIhc7hyw8CecQ,USSM19916707,no
3,"Copperhead Road","Steve Earle",163,9B,59,2025-05-22,04:29,75,"alt country, outlaw country, americana, country rock","Copperhead Road",1988-01-01,37,2,0,71,0,0,-15,G Major,4,0VU5k3vCrpqDgUygMjiFYj,USMC18826253,no
4,"I Am A Man Of Constant Sorrow - Radio Edit","The Soggy Bottom Boys,Dan Tyminski",86,7B,33,2025-05-22,03:10,69,"bluegrass, outlaw country, newgrass, christian bluegrass","O Brother, Where Art Thou? (Original Motion Picture Soundtrack)",2000-12-05,56,67,0,73,0,0,-13,F Major,4,0YwNdeDFbGP6AGwsQrtzdY,USMR10000050,no
5,"Seven Bridges Road - Live; 1999 Remaster","Eagles",112,9B,33,2025-05-28,03:04,63,"classic rock, yacht rock, soft rock","Eagles Live",1980-00-00,36,45,0,26,0,80,-11,G Major,5,1osAmhnIT0rtuqLZ1IliBQ,USEE19900355,no
6,"Little Sadie","Crooked Still",113,10A,49,2025-11-05,02:35,52,"bluegrass, newgrass, southern gothic, americana, folk, christian bluegrass","Shaken By A Low Sound",2006-08-22,62,62,57,83,0,10,-10,B Minor,4,2SiQKjD5mANk0qkNTx2BmO,TCAAT1032066,no
7,"Ain't No Grave","Crooked Still",180,4A,55,2025-11-05,03:21,49,"bluegrass, newgrass, southern gothic, americana, folk, christian bluegrass","Shaken By A Low Sound",2006-08-22,53,40,48,85,0,10,-10,F Minor,4,0ymhUnNSuTEdKCRYEVpWOS,TCAAT1032074,no
8,"The Big Rock Candy Mountain","Harry McClintock",95,8B,17,2026-05-28,02:15,60,"bluegrass, traditional folk","Bona Fide Bluegrass and Mountain Music",2002-04-23,67,87,0,57,20,10,-14,C Major,4,6PIEE443qM0IS279RdW24q,USRN10100795,no
